latitude,longitude,altitude_m,east_m,north_m,up_m,tri_angle_deg,miss_distance_m,uncertainty_m,elevation_cam1_deg,elevation_cam2_deg,azimuth_cam1_deg,azimuth_cam2_deg,pixel_x_cam1,pixel_y_cam1,pixel_x_cam2,pixel_y_cam2,confidence
49.12921935178571,2.2913379105120617,5935.967321972363,1054.8735432870667,52578.5331956845,5585.390611815983,11.162125486990456,2955.431923735721,6203.083793034603,5.048904418945318,6.8086051940917995,7.2557304458720555,356.28643852798194,573.03705,32.59259,481.34723,39.72711,1.0
48.7711114741764,2.2704023354474105,16314.944193510339,-478.6557322605306,12737.899445202618,16168.476038826577,36.713633230266005,4908.5789860091145,9820.97918827088,69.95597004890442,37.68281579017639,23.736329752688963,350.2563603423461,557.8996,407.61768,461.62964,218.66666,1.0
48.74089262906002,2.244861893138306,4405.759850755334,-2357.8623970091835,9351.820569712316,4264.716781296382,58.35453459607631,4602.854788856021,9207.033825717637,64.24277901649477,11.733596920967104,18.568864758751193,341.6132776033928,558.6616,373.09814,371.55554,89.481476,1.0
48.502131721362794,2.5783767961361623,13662.134011967108,22326.340204516586,-17198.693005381345,13466.301245823865,14.27672602768415,2385.6874341629446,4873.494173495841,20.030860304832455,34.22418773174286,128.59320093788065,125.83000692801699,823.1111,760.29626,769.25525,697.7432,1.0
48.72186217141519,2.222334054483863,9883.902489107102,-4020.8977738974327,7241.243489981609,9744.780925931409,56.34584826844838,3682.5458090886796,7366.291977539315,70.60449868440628,33.22295129299164,42.47857886352093,319.911785855403,586.5134,430.6218,304.0,264.8889,1.0
48.729400119682644,2.229681237424088,13820.577060708776,-3481.088085372574,8085.419997374185,13680.761849048122,46.493264584317224,4172.180506198838,8346.200910951417,71.16341471672058,41.851783990859985,39.16468036125747,322.5598843475628,579.6766,428.9158,345.48148,294.51852,1.0
48.7361045223,2.2396612842410013,3360.47053952422,-2740.44620339151,8817.721043703059,3220.0348772376583,62.159107046727485,4151.397213277181,8304.228417792776,64.23792958259583,8.691129684448248,19.00578000712586,339.0573542216296,559.72845,373.43192,346.6667,80.0,1.0
48.731089286539344,2.2231780717999707,8526.125896862708,-3957.1364922972634,8267.126835831006,8385.796098400926,57.367671175812156,1244.8969967918347,2493.5992354823125,70.43905735015869,26.815384626388557,33.87268735837202,326.02175548310004,574.02185,419.60663,311.1111,213.92593,1.0
48.939712815493515,2.2154443065594083,10530.207955098711,-4509.482799142743,31508.665129671674,10317.089267717332,16.58381666362514,676.3536628005933,1602.966312155902,21.533889770507812,15.260996818542475,1.6564965376558083,345.48773143838656,523.2593,122.66666,405.45483,100.38397,1.0
48.73495101879113,2.2281819220372245,5833.0721477642655,-3586.752742519808,8693.22488555705,5692.391400654704,61.235627439380394,1173.4286445023713,2350.7323832127577,67.8975610435009,17.61488735675812,27.795396770758945,331.55405161645945,570.6337,400.76956,315.85187,149.92593,1.0
48.7335612597609,2.226247567000992,11195.053211314604,-3732.4014388128057,8545.807870117442,11054.494098624673,51.451998555069835,1894.8646203688083,3793.0353356393907,71.62014663219452,33.691967725753784,34.8599604670461,326.1629457385279,571.76416,426.20236,333.62964,245.92593,1.0
49.13234490473473,2.2844249600302313,6695.269461098127,549.912476173574,52932.67348953114,6341.852728302652,11.180295795708025,2153.048335558179,4707.961214522053,6.391468048095699,7.114564776420593,6.79740981152539,355.6637148134262,568.29626,39.703705,476.3478,41.82373,1.0
48.72230226982844,2.2083175329743496,2136.5197051586583,-5047.643272212133,7282.241750462656,1996.616608322859,6.868503863236804,3707.5557156232207,7437.7457708658985,10.897917151451109,12.784711718559269,331.44373381608,324.8402761906604,296.8889,116.74075,259.04343,152.87552,1.0
48.5047917009374,2.5585144040302743,12521.143875245005,20850.61690234823,-16904.86971216283,12331.06074628276,14.187666931157422,2780.779939898567,5642.288853039917,19.24437761306763,33.54069650173187,129.3843690701999,128.37399284665827,823.1111,767.4074,763.8056,711.3926,1.0
48.70505615119301,2.221777976682928,2137.2394108101726,-4058.311297286411,5362.957190849131,1999.944885168025,8.486623147685254,4835.027685723582,9676.224477869207,14.905008673667913,16.52499318122864,331.40856687959086,322.88449250296225,307.55554,136.88889,259.77417,178.68524,1.0
48.743470661864514,2.1940967784495813,3204.3087731385604,-6092.782542127004,9639.702124692722,3060.367149281906,5.727580554697763,4507.917396868077,9054.501836270807,13.632123470306396,15.266758203506477,332.28149579136976,326.75803280015447,309.9259,127.40741,278.94348,156.42099,1.0
48.5580103063067,2.4614898540183177,6115.630869548768,13639.080107056545,-10986.235308924708,5957.876534949203,14.738261220957341,4673.887753533499,9366.279426612778,14.516458511352536,28.720053434371955,127.48665565082524,132.3513486041401,852.7407,773.3334,769.636,746.8531,1.0
48.53089544970427,2.3863914471487684,5355.993745321408,8093.611888118467,-14013.339018052393,5201.724857707608,16.342156205966326,4066.0317223530055,8142.499525911572,16.463801264762882,20.744816064834595,145.38698320116288,162.19553233343066,749.62964,856.29626,632.4686,887.11536,1.0
48.736812952168535,2.2270105331477,9533.29716862645,-3674.987041294993,8905.689713375985,9392.277390427496,53.85935661576734,640.1298210993953,1289.2015564352598,70.35146713256836,28.546085357666016,30.95867594144529,328.86969164999607,569.501,416.14578,331.25928,212.74075,1.0
48.71690685046012,2.2226466421192494,8657.753260364756,-3997.489239376738,6688.034406978497,8519.249220149182,61.430190650161926,3926.7398344328203,7854.358957756207,69.40240636467934,30.97710013389587,49.24791104802887,318.290882927616,600.7667,435.50806,288.5926,261.3333,1.0
48.360003437083364,2.5381512102732637,17727.33549547475,19413.76507461848,-33068.86847362062,17478.59598211544,9.715287638628366,1834.8955945576315,4107.965978312197,20.435852408409122,30.242534279823303,149.09510656194115,150.329103178909,715.2593,851.55554,680.28296,807.3799,1.0
48.82703044671339,2.2995862876882533,5897.216176743619,1667.4578360730056,18941.605738829057,5735.119520405332,35.44012421744829,858.657773825558,1737.5445654031193,20.04201829433441,13.65362942218781,28.35854074518462,351.9086189610653,701.03705,161.77777,450.8676,81.99777,1.0
48.49370073731182,2.47850262849603,11420.776925891638,14927.349868841271,-18156.22472815774,11243.799694546797,14.116726298013045,3834.4023713821584,7709.904693897632,21.18611454963684,33.114069700241096,143.49437876328736,134.8286855368604,744.8889,826.6666,741.5155,740.14703,1.0
48.92124990328858,2.2174152219019208,8078.269402373582,-4364.792604899424,29440.635566527853,7875.099265912486,17.507891084159734,274.5729443282961,972.2960900743709,19.028781652450565,11.849908232688904,1.7662725119350169,345.20859697493376,524.44446,108.44446,398.49658,82.14566,1.0
49.012934567963875,2.0937616527840666,5508.079538259655,-13408.432540999393,39647.99498925279,5237.022637771006,8.004272901951081,1876.27710078594,4469.078267561306,9.929907917976381,5.148950815200801,345.1502091028139,338.6706869674315,395.25928,71.703705,336.4256,62.354767,1.0
48.83127742402496,2.29570481958607,5346.788712253794,1381.9629498335657,19412.57871828918,5183.341321834863,34.36027433962211,366.0972507504602,786.1509726285806,18.67861390113831,11.71755731105805,26.45277965542037,351.5734223049051,692.7407,148.74075,446.739,71.46756,1.0
48.74595353757797,2.238991435866274,12625.12802282162,-2793.2412267012755,9927.986090162034,12483.049212512638,47.24945109158203,148.26998910281543,349.44322832797616,70.4453095793724,34.796581864356995,33.12287943657178,333.67669682558096,572.788,418.8327,372.74072,230.51852,1.0
48.57354811631921,2.3636237654322736,1650.9981262367219,6401.567392026343,-9263.119884432914,1507.3106019102083,19.491327865744275,1696.9828026269229,3404.1039912636425,6.6410261392593455,12.574855685234075,142.51435590041726,161.51199432205246,800.5926,888.29626,651.6735,929.7308,1.0
48.5769979883356,2.396834145114029,4048.851974361576,8855.65657345131,-8879.410866326312,3902.7862917687594,16.027526075129416,4507.065241270001,9021.004625138283,14.80624437332154,26.24569416046143,132.6420960967292,144.92034467706762,826.6666,801.7778,720.444,808.8097,1.0
48.73895286475834,2.2320128212344894,11660.410690073855,-3307.445788687958,9146.832994375725,11519.252774928282,50.00723907301999,925.3783112800559,1858.3718802571261,71.29826813936232,33.75674843788147,34.3287322590646,329.8734186843807,571.9988,424.13977,351.4074,235.25925,1.0
48.75989718921622,2.2615507210974357,15366.663135365583,-1131.0524581994127,11486.009726856668,15222.48517780817,41.29415361157447,2196.9723211725923,4400.072438107749,70.11721640825272,37.987337708473206,33.86671777303743,343.5975107365314,575.03253,418.0799,428.44446,228.14813,1.0
48.840372938285746,2.2932523913805922,2899.1217870926484,1201.0810032607478,20417.022119046313,2732.5614857326345,32.49073933702434,335.96804842182894,749.1102476362429,10.49619734287262,5.47677040100098,24.04632813345375,351.6851667610474,696.29626,98.96295,442.4641,36.21118,1.0
48.58077970304492,2.413987619091506,3968.075238553807,10121.317423035163,-8456.372126296788,3820.7063992875014,15.622710968548862,4762.0117991718735,9532.49959864906,13.000473976135252,26.887128353118893,128.18770626723534,136.21727665550233,856.29626,782.8148,760.4304,771.2172,1.0
48.575213424921365,2.4216084962796325,4360.640282753855,10685.792081983396,-9075.254682415367,4211.503027747116,15.320831692987099,4680.1161800014515,9370.484634967102,13.360936045646667,27.093395590782162,128.59900659867517,136.2648420928823,852.7407,784.0,759.40393,770.5755,1.0
48.83412129796763,2.299904088388486,4109.479885221459,1690.1027423095538,19725.35634390197,3944.9926928596706,34.23747282992771,588.8626984805945,1210.4493629465808,13.459539413452147,9.225355982780458,26.948641143879538,352.3366942371067,709.3333,123.85184,450.7226,56.58606,1.0
48.73865925190095,2.2311629482330004,11166.148941169493,-3369.830344184849,9113.453611443578,11025.0056637728,50.89009306210158,783.216284224276,1575.0098606889412,71.15263491868973,32.54209935665131,33.638391379273074,329.8557182491466,571.3948,422.7335,347.85187,229.33334,1.0
48.83671268918067,2.298907822329634,3455.8110213056207,1616.6666865367633,20011.646969692094,3290.4474051384623,33.69738516986662,332.2315978529735,726.6157813649054,11.409859657287596,7.468546628952024,26.19146174041756,352.31927896227046,709.3333,110.81482,449.2484,46.700104,1.0
48.82290028154133,2.3086738704820817,6185.986945237964,2335.6251551630967,18482.957272628515,6025.02817072529,36.58155235378926,2063.1954930817587,4132.923931281135,18.898029327392585,15.913336873054499,31.33804513851531,353.11608669641004,722.37036,166.51852,461.4833,93.567566,1.0
48.950409440281405,2.156613411849672,6085.672026926652,-8818.520678278368,32682.536207200483,5862.101120269654,12.204457467353327,1124.1090917448562,2634.1528060189335,13.424391746520993,7.393294572830196,351.47308767977125,340.6976975753418,447.4074,81.18518,356.66013,68.476105,1.0
48.81871365620896,2.310500578008889,6923.809123517945,2470.3823410317455,18019.070091896647,6764.130221437341,37.23687787156458,2491.311744093872,4987.645337858222,21.084641218185432,18.286260366439823,32.65717323329821,353.17637549555326,723.55554,181.92593,463.52753,106.918335,1.0
48.57655765672309,2.4229790581563857,4345.669892359525,10786.686076374857,-8925.458417251319,4196.574663580674,15.429070565355639,4778.105548574815,9566.19992541089,13.25737059116364,27.273752689361572,127.94319915532724,135.26483409650075,856.29626,780.44446,763.15686,765.48944,1.0
48.82232566481461,2.308610706912678,6367.848215919919,2331.075431829231,18419.51779282554,6207.075406975147,36.64296690896157,2096.720460511481,4199.864181629051,19.540048241615295,16.376929879188538,31.457672486733497,353.06127741652847,721.1852,170.07407,461.40167,96.2341,1.0
48.58065881496233,2.3600976342913245,1479.989951023832,6140.266078326202,-8472.258030662491,1337.6589876253001,20.002020568159697,1748.4205879283732,3504.7104397301164,6.4943200349807695,12.273616790771486,141.68620912393155,161.25923634162697,806.51855,884.7407,654.06555,930.7334,1.0
48.58305457590796,2.3584937004630615,1222.0628665816039,6021.366412713082,-8205.57969875052,1080.1936406484624,20.143957225926265,1436.586449001704,2881.411564887962,5.323718190193182,11.360936164855952,141.59337319273274,161.18256063800442,811.2593,889.48145,656.3006,935.4575,1.0
48.535510163940536,2.491046348398605,7938.330892816186,15834.454787285022,-13488.808472500501,7770.72602837219,14.137963963533174,4049.7938893239216,8132.515253753567,15.829083323478704,29.739770293235782,129.30072657362393,132.8982691717397,838.51855,779.2593,763.1328,745.3529,1.0
48.9745131539926,2.1497779902541363,8262.784488105215,-9318.333129582192,35378.489634826095,8024.155374477217,11.72168278799617,597.289170462886,1871.2193431491767,15.752474069595344,9.9779623746872,351.52885532057076,341.07488964961385,449.77777,94.22223,364.35223,81.3721,1.0
48.8332917847941,2.293712608979481,4819.013414354064,1235.423713016377,19635.116256089837,4654.9121631011985,33.846561923222836,90.72156953104138,350.12137679675493,17.17550396919251,10.212280154228209,25.50210440786651,351.4121871518105,690.37036,138.07407,444.22086,63.185608,1.0
48.52491610105286,2.441446722954268,9690.074917622842,12172.873374143099,-14681.466854456969,9527.858759010205,16.46234743541901,4880.352414108863,9776.244605588954,22.38227784633637,34.487242698669434,144.27763753654776,131.46215359685283,736.5926,824.29626,748.66284,721.103,1.0
48.78961735151669,2.156337893025245,3986.2505763787776,-8864.17662318021,14779.533899910291,3829.2256637428936,5.129688732263626,3951.116222165156,8020.557617236275,11.496055126190182,12.888765335083015,332.584923530153,327.6773557718707,306.37036,115.55554,277.44525,141.29553,1.0
48.60824463156574,2.346221069248066,2175.8638076949865,5113.932303384541,-5405.5676525901135,2037.7759446002058,22.193934306100452,4512.709663530626,9026.415286104762,15.283371806144713,19.372667670249943,136.58172188923587,159.59171395766006,804.1482,820.7407,652.10767,888.5712,1.0
48.5432981132267,2.4485204029410284,9827.937188293785,12691.840402991684,-12633.395627631115,9669.096934212721,19.690687614247096,4879.970364443419,9769.838475116323,24.020962715148922,36.40688359737396,140.25234751147076,122.40660683297988,752.0,800.5926,769.40436,675.3953,1.0
48.72978505582629,2.2272257152285753,12552.158742949367,-3661.371723889746,8126.819676012979,12412.189204290085,49.01130067681341,3553.3880472293226,7108.664227075981,71.03355556726456,38.52079153060913,38.10863066273594,323.06054062881935,578.5897,427.10132,336.0,277.9259,1.0
48.49905899357863,2.6204591110630164,16460.757302653044,25455.409166220405,-17535.620774211147,16252.366901563875,14.429732336275853,1228.145447062905,2678.2675070569135,22.31234192848206,35.677499771118164,126.99335206821024,120.44732608842669,819.55554,743.70374,778.41736,668.6021,1.0
48.579121010163924,2.395925847969643,3899.5933876782656,8788.018392120399,-8643.080669291183,3753.9455136121974,16.038943148712125,4508.606864358831,9023.85818710837,14.485419988632199,26.14371657371521,132.20458149925486,144.24691534566102,830.2222,800.5926,724.257,806.8101,1.0
48.74766990162347,2.2513262078051306,18611.73800712824,-1886.007969260415,10128.342771091271,18469.683770095184,38.586703273280996,2328.4401681598724,4663.544267109214,71.19426414370537,47.281760573387146,40.60473354020086,333.4974265579829,581.62897,430.77606,403.55554,294.51852,1.0
48.83741363884975,2.290616407223823,3790.011315027252,1007.6976665485183,20090.54967501625,3624.5261709550414,32.79204182489701,362.92701632815385,798.6957976569955,14.028714895248418,7.4031972885131845,23.858795044507293,351.1996922827685,686.8148,116.74075,440.1119,47.647644,1.0
48.56772153596399,2.365763314114648,1542.4304973529652,6560.137034632933,-9910.860043128649,1397.6076097988325,19.0764813122448,1294.2690925062027,2604.6851249992415,5.561367273330695,11.862246394157415,143.4269784565577,161.81435313623058,798.2222,897.7778,650.7324,934.3135,1.0
48.731854731759555,2.2332781913619812,15910.204490263015,-3216.790201764133,8361.553399279821,15770.173920697633,42.405200941874725,4606.880881572858,9215.963910216982,71.53715774416924,45.93737840652466,38.632919398520706,323.2655521718518,577.57513,429.95218,362.0741,311.1111,1.0
48.74058298880317,2.2369560967291147,5618.110309322365,-2940.314627639519,9319.409445354033,5476.874828211942,58.484287511526716,2914.753815234437,5831.371282935341,66.36976271867752,15.920433998107914,22.629263663709324,337.07646275854256,563.7241,387.91943,347.85187,123.85184,1.0
48.5549830062714,2.4641640251461467,6272.338588357903,13837.831993293154,-11322.992950020163,6113.568959560935,14.58332215669411,4559.2118869826045,9138.588385444385,14.591243863105776,28.655632138252265,127.93052232422768,132.71625829073722,850.37036,775.70374,768.4043,748.7378,1.0
48.41137333967279,2.5161244670921503,14948.095086398534,17751.384261838386,-27334.31723277048,14731.248648689914,10.58551199082466,2849.752894145765,5881.863879960227,20.0941550731659,30.6899642944336,147.65978328899797,145.9053125968968,724.7407,848.0,701.1383,791.41187,1.0
48.544560890782556,2.4988802964078514,7950.257366878912,16410.809365283305,-12479.48080142005,7783.254544597891,14.573485616443165,4566.77182843961,9161.220234761167,15.810366868972785,30.34287571907044,126.43548953756027,129.03911666803413,851.55554,762.6667,775.60406,725.7605,1.0
48.75020254478059,2.248692040995471,15088.89950802084,-2079.042664357656,10405.136338854914,14946.335986395974,43.31334555975003,232.61037675643288,511.17245334523545,70.55042266845703,39.581395983695984,36.950134956853404,336.2418392551764,578.5118,423.57587,396.44446,249.48148,1.0
48.55644515186301,2.4629481275467677,6197.9187213545665,13747.428935040056,-11160.330914931475,6039.630463020214,14.654884941543992,4615.5881295141835,9250.535947733199,14.554417133331302,28.68456780910492,127.70847287431057,132.5255457487321,851.55554,774.51855,769.0695,747.7718,1.0
48.73904197711836,2.2324788044494426,6176.049497838132,-3270.2988150361266,9148.873358000383,6034.901388020797,58.670326984854924,1947.1134694745165,3896.8675858150373,67.42692321538925,18.017138242721554,24.73141659777354,334.3619833653867,565.7247,395.3627,334.81482,142.81482,1.0
48.8299995135426,2.2964120013324747,5558.635841710493,1434.010668683519,19271.001455333233,5395.607385212102,34.65064911854845,481.73724013141555,1003.4366447759497,19.329693317413327,12.354919910430908,26.904967206779187,351.6042589014604,693.9259,153.48148,447.50552,75.01953,1.0
48.95352768675369,2.361175153822763,13935.443975568749,6185.940496347838,33066.75008329198,13713.08936750496,20.258432074674015,2561.9838871401234,5170.2539749144735,22.92362272739411,20.962198376655582,22.94155528048794,1.2323017695583485,660.7407,160.59259,520.4465,119.34247,1.0
49.10115850508917,2.291906043710539,7288.294770392589,1097.2262637677652,49465.51857898954,6962.656910261903,12.132385166631826,2229.5654651081704,4738.925078962086,7.622011899948122,8.226040005683906,8.068624556167476,355.9314595095512,577.7778,48.0,478.99396,47.96939,1.0
48.58262025223664,2.358636132888117,1200.452336659655,6031.908447426006,-8253.847164728177,1058.510809241815,20.119713272440755,1382.3535364154145,2772.9873956782094,5.160360932350161,11.265165209770204,141.68077229335222,161.2169301499079,811.2593,890.6666,656.222,936.0598,1.0
49.09686878767193,2.2942935948865903,6377.662945999764,1271.700999830218,48980.96436250847,6055.705064163376,12.367301132819597,1940.2648955595,4183.948050242108,6.707689762115479,7.227963209152227,8.41384109984014,356.06332314166747,581.3333,43.259247,479.67218,42.230103,1.0
48.75965482384831,2.257811811283393,10754.323238847777,-1405.6027863054812,11450.779432419165,10610.14665033517,45.242108652225426,4368.9078300470255,8740.114090299367,67.17478215694427,27.622863650321957,22.711927735686697,345.9869619176538,562.1349,392.21875,426.07407,167.7037,1.0
48.82372406493845,2.301186040392918,6420.680889219977,1785.2913331450206,18575.13709369271,6259.632588347762,36.12329330237786,1151.5057775860405,2316.907399130928,21.663966178894047,15.292936563491821,29.49572455330943,351.9568025305652,703.4074,173.62964,452.53412,91.1806,1.0
48.932034508762115,2.210498700277639,8931.599656006321,-4871.925319033733,30645.99731260838,8722.397195034875,16.597577122867257,21.812555147634512,864.7130496965867,19.68371808528901,12.835743427276608,0.5941549008873829,344.85372937396386,516.14813,112.0,397.3018,88.270386,1.0
49.09475322247118,2.2921750311700273,6214.5132019026205,1116.8473141103661,48744.18036686626,5894.393521458624,12.385019066932427,1946.1313314754375,4194.329988956718,6.531747579574593,7.094920277595524,8.251446522133916,355.88971638155186,580.14813,42.074066,478.19467,41.575287,1.0
48.9606754025999,2.204929946569386,12250.763447145931,-5280.241328916602,33853.50818186184,12025.072740232086,15.124264640073056,1265.2529199466685,2716.698426751114,22.395758628845215,16.94629311561585,0.08828276968356678,345.1196713270348,512.5926,127.40741,405.27493,110.342804,1.0
48.722017245634504,2.2222020350449716,9348.877123306505,-4030.2772325583087,7257.913551905523,9209.730270361744,57.932136193067805,3319.8990024279306,6641.058781435713,70.56395709514618,31.542359590530396,43.174264366337994,320.4950874256167,587.6538,431.36432,300.44446,255.40741,1.0
48.76850769072896,2.1720822919275578,3502.624237473123,-7709.216041159531,12427.91124916642,3352.1126124009916,5.621400515679171,3970.5556784811147,8013.6355159599225,11.769098639488217,13.228134512901303,332.3089685197588,326.8898383756628,305.18518,117.925934,273.42694,146.17151,1.0
48.973820575010684,2.3676417479744774,15262.911988499574,6659.263248021899,35336.29280052225,15027.9477472343,18.869276364203028,2729.6319725085536,5515.640140702138,23.322756886482235,21.6010844707489,22.117223164653687,1.815446352142818,654.8148,160.59259,524.3272,123.08148,1.0
48.75799889026747,2.252593867001406,11355.306752650067,-1790.1153448545724,11267.490858813217,11211.36135563906,45.587773101376904,3293.4416661367477,6589.885578919361,68.0617792904377,29.367308020591736,24.68388701888671,343.121619013658,564.1196,398.5998,411.85187,181.92593,1.0
48.7452011413598,2.2380833176761943,7760.6788298320025,-2858.0288034901528,9836.683116404523,7618.706497185862,54.160718278551435,2191.265963030706,4385.357702683602,67.22077667713165,21.912118792533875,24.92479291355494,336.8474482232193,566.61224,394.48117,359.7037,155.85184,1.0
48.74055770771904,2.232067305443862,10508.494986264966,-3302.731436923907,9323.94017759129,10367.081877806924,51.57817255258221,214.07472757173986,457.8839037668472,70.43103218078613,30.46750187873841,31.715242335429263,331.23752015975356,570.5237,417.29843,349.03705,215.11111,1.0
48.77440362296812,2.167002816640471,3414.131561368704,-8081.7556091312645,13084.272564106981,3261.846293047657,5.59931380782902,3738.342959471633,7563.3811471467525,10.837583541870119,12.315840125083923,332.32222079429596,326.951795021624,302.81482,113.18518,270.99237,141.56345,1.0
48.74540533159569,2.2362678384459898,9763.013695932925,-2992.633261397777,9862.581963725765,9620.942441810828,51.47881244381995,920.5703020875603,1848.538173394045,68.73807817697525,27.61033773422242,28.453733091647088,334.5901202214016,569.6297,405.6546,359.7037,191.40741,1.0
48.73886800194601,2.2299607374883723,7247.8044102219865,-3456.2808353534306,9131.15294724357,7106.585159568471,57.17713019679284,1028.4839786191828,2062.046747216833,68.28954845666885,21.4622962474823,26.7415156572989,332.38341075152283,567.5746,401.70142,331.25928,166.51852,1.0
48.52175467262128,2.5805265292369968,12460.263242571615,22472.64010239549,-15008.503904514731,12269.431941870725,14.234670317430119,3916.4685754310017,7891.219881438549,18.952987790107727,33.22834253311158,124.36575097374966,122.57951990200792,845.62964,740.14813,784.1471,685.9082,1.0
