params
221.86801008870486
221.82348124353808
0.006986264416339427
382.6911272598096
518.1302953896773
0.04231607183797119
0.001824899018323004
-0.001156592665606459
0.005899160828573884
0.0003407978443296431
0.08585442091855006
-6.19273803076373
54.2244474140857
-186.78646736596068
340.95297884720844
-360.30548429040266
221.62207864966072
-73.73717700648248
10.266578897416341
-3.2453645024134e-06
7.666448317886938e-06
-5.1324356044187885e-06
-5.272209318615753e-07
