params
223.78546809604563
223.98879091722802
1.0837649047419156
362.85574428500934
520.3181443731085
0.04677679028649348
0.03896835255865788
0.009650052895181213
0.05424234383415902
-0.0045955407742984955
0.16420337972935659
-5.965562537281765
53.49584774695678
-183.75058409059898
334.1358179691424
-353.2353871260086
218.5540452569142
-73.56054965410269
10.416726792641981
0.014859077605608947
-0.0003268787816396707
-0.38564787375570164
0.09175977362628779
