params
251.6331824457415
251.9490933893406
1.4943546870108544
373.26701623281156
511.85460016029356
0.0476533948691727
0.023166520340407164
-0.008806922292221733
0.02799555068671233
0.015792409412912656
0.17449735930921212
-5.906331210424536
51.04356579821789
-178.88780606733374
336.28823611477594
-369.4093864683875
237.997945234473
-83.45914845900694
12.309255907850298
0.0011932217150173816
0.0008918207341208337
5.162990691630983
-2.0841635638655824
